1, -0.17233727810650873, 
2,, -0.17233727810650873, 
3, -0.19526627218934897, 
4,-0.19526627218934897, 
5,-0.19526627218934897, 
6, -0.195266272189349, 
7, -0.20586785009861933, 
8, -0.23085141354372135, 
9,-0.23085141354372135, 
10, -0.23150887573964551, 
11, -0.23150887573964551, 
12, -0.23150887573964551, 
13, -0.23282380013149287, 
14, -0.23282380013149287,
15, -0.23282380013149287,
16, -0.24391847468770586,
17, -0.24391847468770586,
18, -0.24391847468770586,
19, -0.24391847468770586, 
20, -0.24490466798159147, 
21, -0.26043721236028966, 
22, -0.26043721236028977, 
23, -0.26043721236028977, 
24, -0.2630670611439847, 
25, -0.26306706114398515, 
26, -0.27744904667981657, 
27, -0.27744904667981657, 
28, -0.28607823800131565, 
29, -0.28607823800131565,
30, -0.28607823800131565,
31, -0.28607823800131565,
32, -0.28607823800131565,
33, -0.28607823800131565,
34, -0.28607823800131565,
35, -0.28607823800131565,
36, -0.2860782380013158, 
37, -0.2860782380013158, 
38, -0.2860782380013158, 
39, -0.2860782380013158, 
40, -0.2860782380013158, 
41, -0.2860782380013158, 
42, -0.2860782380013158, 
43, -0.2860782380013158, 
44, -0.2860782380013158, 
45, -0.28870808678501103, 
46, -0.28870808678501103,
47, -0.28870808678501103,
48, -0.28870808678501103,
49, -0.28870808678501103,
50, -0.28870808678501103,
51, -0.28870808678501103,
52, -0.28870808678501103,
53, -0.28870808678501103,
54, -0.28870808678501103,
55, -0.28870808678501103,
56, -0.28870808678501103,
57, -0.28870808678501103,
58, -0.28870808678501103,
59, -0.28870808678501103,
60, -0.28870808678501103,
61, -0.28870808678501103,
62, -0.28870808678501103,
63, -0.28870808678501103,
64, -0.28870808678501103,
65, -0.28870808678501103,
66, -0.28870808678501103,
67, -0.28870808678501103,
68, -0.28870808678501103,
69, -0.28870808678501103,
70, -0.28870808678501103,
71, -0.28870808678501103,
72, -0.28870808678501103,
73, -0.28870808678501103,
74, -0.28870808678501103,
75, -0.28870808678501103,
76, -0.28870808678501103,
77, -0.28870808678501103,
78, -0.28870808678501103,
79, -0.28870808678501103,
80, -0.2919953977646299,
81, -0.2919953977646299,
82, -0.2919953977646299,
83, -0.2919953977646299,
84, -0.2919953977646299,
85, -0.2919953977646299,
86, -0.2919953977646299,
87, -0.2919953977646299,
88, -0.2919953977646299,
89, -0.2919953977646299,
90, -0.2919953977646299,
91, -0.2919953977646299,
92, -0.2919953977646299,
93, -0.2919953977646299,
94, -0.2919953977646299,
95, -0.2919953977646299,
96, -0.2919953977646299,
97, -0.2919953977646299,
98, -0.2919953977646299,
99, -0.2919953977646299,
100, -0.2919953977646299,
101, -0.2919953977646299,
102, -0.2919953977646299,
103, -0.2919953977646299,
104, -0.2919953977646299,
105, -0.2919953977646299,
106, -0.2919953977646299,
107, -0.2919953977646299,
108, -0.2919953977646299,
109, -0.2919953977646299,
110, -0.2919953977646299,
111, -0.2919953977646299,
112, -0.2919953977646299,
113, -0.2919953977646299,
114, -0.2919953977646299,
115, -0.2919953977646299,
116, -0.2919953977646299,
117, -0.2919953977646299,
118, -0.2919953977646299,
119, -0.2919953977646299,
120, -0.2919953977646299,
121, -0.2919953977646299,
122, -0.2919953977646299,
123, -0.2919953977646299,
124, -0.2919953977646299,
125, -0.2919953977646299,
126, -0.2919953977646299,
127, -0.2919953977646299,
128, -0.2919953977646299,
129, -0.2919953977646299,
130, -0.2919953977646299,
131, -0.2919953977646299,
132, -0.2919953977646299,
133, -0.2919953977646299,
134, -0.2919953977646299,
135, -0.2919953977646299,
136, -0.2919953977646299,
137, -0.2919953977646299,
138, -0.2919953977646299,
139, -0.2919953977646299,
140, -0.2919953977646299,
141, -0.2919953977646299,
142, -0.2919953977646299,
143, -0.2919953977646299,
144, -0.2919953977646299,
145, -0.2919953977646299,
146, -0.2919953977646299,
147, -0.2919953977646299,
148, -0.2919953977646299,
149, -0.2919953977646299,
150, -0.2919953977646299,
151, -0.2919953977646299,
152, -0.2919953977646299,
153, -0.2919953977646299,
154, -0.2919953977646299,
155, -0.2919953977646299,
156, -0.2919953977646299,
157, -0.2919953977646299,
158, -0.2919953977646299,
159, -0.2919953977646299,
160, -0.2919953977646299,
161, -0.2919953977646299,
162, -0.2919953977646299,
163, -0.2919953977646299,
164, -0.2919953977646299,
165, -0.2919953977646299,
166, -0.2919953977646299,
167, -0.2919953977646299,
168, -0.2919953977646299,
169, -0.2919953977646299,
170, -0.2919953977646299,
171, -0.2919953977646299,
172, -0.2919953977646299,
173, -0.2919953977646299,
174, -0.2919953977646299,
175, -0.2919953977646299,
176, -0.2919953977646299,
177, -0.2919953977646299,
178, -0.2919953977646299,
179, -0.2919953977646299,
180, -0.2919953977646299,
181, -0.2919953977646299,
182, -0.2919953977646299,
183, -0.2919953977646299,
184, -0.2919953977646299,
185, -0.2919953977646299,
186, -0.2919953977646299,
187, -0.2919953977646299,
188, -0.2919953977646299,
189, -0.2919953977646299,
190, -0.2919953977646299,
191, -0.2919953977646299,
192, -0.2919953977646299,
193, -0.2919953977646299,
194, -0.2919953977646299,
195, -0.2919953977646299,
196, -0.2919953977646299,
197, -0.2919953977646299,
198, -0.2919953977646299,
199, -0.2919953977646299,

